dataset_name,num_clients,round,class_name,precision,recall,f1,support
brain_tumor_mri,3,0,glioma,0.0,0.0,0.0,280
brain_tumor_mri,3,0,meningioma,0.1956521739130435,0.09642857142857143,0.1291866028708134,280
brain_tumor_mri,3,0,notumor,0.5989847715736041,0.42142857142857143,0.4947589098532495,280
brain_tumor_mri,3,0,pituitary,0.3414012738853503,0.9571428571428572,0.5032863849765258,280
brain_tumor_mri,3,1,glioma,0.0,0.0,0.0,280
brain_tumor_mri,3,1,meningioma,0.7692307692307693,0.42857142857142855,0.5504587155963303,280
brain_tumor_mri,3,1,notumor,0.4108983799705449,0.9964285714285714,0.5818561001042752,280
brain_tumor_mri,3,1,pituitary,0.8982456140350877,0.9142857142857143,0.9061946902654867,280
brain_tumor_mri,3,2,glioma,0.0,0.0,0.0,280
brain_tumor_mri,3,2,meningioma,0.580441640378549,0.6571428571428571,0.6164154103852596,280
brain_tumor_mri,3,2,notumor,0.7247956403269755,0.95,0.8222565687789799,280
brain_tumor_mri,3,2,pituitary,0.6399082568807339,0.9964285714285714,0.7793296089385475,280
brain_tumor_mri,3,3,glioma,0.0,0.0,0.0,280
brain_tumor_mri,3,3,meningioma,0.4895397489539749,0.8357142857142857,0.6174142480211082,280
brain_tumor_mri,3,3,notumor,0.9660377358490566,0.9142857142857143,0.9394495412844037,280
brain_tumor_mri,3,3,pituitary,0.7374005305039788,0.9928571428571429,0.8462709284627092,280
brain_tumor_mri,3,4,glioma,0.0,0.0,0.0,280
brain_tumor_mri,3,4,meningioma,0.49064449064449067,0.8428571428571429,0.6202365308804205,280
brain_tumor_mri,3,4,notumor,0.9615384615384616,0.8928571428571429,0.9259259259259259,280
brain_tumor_mri,3,4,pituitary,0.7335092348284961,0.9928571428571429,0.8437025796661608,280
brain_tumor_mri,3,5,glioma,0.0,0.0,0.0,280
brain_tumor_mri,3,5,meningioma,0.4931237721021611,0.8964285714285715,0.6362484157160964,280
brain_tumor_mri,3,5,notumor,0.978448275862069,0.8107142857142857,0.88671875,280
brain_tumor_mri,3,5,pituitary,0.7308707124010554,0.9892857142857143,0.8406676783004552,280
